StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage," "," ",Pref. (White asc.),Pref. (White desc.),Pref. (Black asc.),Pref. (Black desc.),Pref. explanation,Birth year,Gender,Gender_5_TEXT,"Hispanic ",Race,Political aff.,Political aff._4_TEXT,Independent Q,Education,Income
2022-12-06 10:42:23,2022-12-06 10:45:14,IP Address,75.187.38.135,100,170,True,2022-12-06 10:45:14,R_Um6LWrUW6OlXaUh,,,,,38.0405,-84.7293,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,It should be allocated in some way to be 50/50 for individuals,1971,Woman,,No,White or Caucasian,Independent,,Republican,"Some college, but no degree","$70,000 to $79,999"
2022-12-06 10:40:29,2022-12-06 10:45:29,IP Address,71.31.213.186,100,299,True,2022-12-06 10:45:30,R_125TVGjENm7nB5x,,,,,37.2664,-84.6026,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,"it's evenly split while still having 2nd best results ",1971,Woman,,No,White or Caucasian,Republican,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Prefer not to say
2022-12-06 10:43:45,2022-12-06 10:45:59,IP Address,73.211.128.91,100,133,True,2022-12-06 10:45:59,R_1gvFtqw0XtfH4lY,,,,,41.9228,-88.0756,anonymous,EN,5 people who live far from court,5 White people,,Option D,,,It keeps more people out of jail.,1991,Woman,,No,Black or African American,Democrat,,,"Some college, but no degree","$150,000 or more"
2022-12-06 10:43:32,2022-12-06 10:46:06,IP Address,172.56.152.183,100,153,True,2022-12-06 10:46:06,R_2TEPjJMXDHOPXsn,,,,,45.4752,-122.5561,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,"I believe it should be fair across the board no matter where you live ",1966,Woman,,No,White or Caucasian,Republican,,,High school diploma or GED,"$150,000 or more"
2022-12-06 10:39:27,2022-12-06 10:46:10,IP Address,24.175.68.34,100,402,True,2022-12-06 10:46:10,R_3kBNxsq8aX2pWzf,,,,,32.8545,-96.5991,anonymous,EN,5 people who live far from court,5 Black people,,,Option D,,"It was the obvious choice considering the information provided. Allocate more to people who need it more. ",1965,Woman,,No,White or Caucasian,Independent,,Democrat,Bachelor’s degree,"$90,000 to $99,999"
2022-12-06 10:42:47,2022-12-06 10:46:12,IP Address,172.58.188.177,100,205,True,2022-12-06 10:46:12,R_1IKSrLSPlAH7i1u,,,,,38.9379,-77.0859,anonymous,EN,5 people who live far from court,5 Black people,,,Option D,,"It is more expensive to black people so I would allocate more funds for them. But white people also may need help to get to jail so I leece some funds for them as well ",1962,Woman,,Yes,White or Caucasian,Democrat,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$90,000 to $99,999"
2022-12-06 10:43:11,2022-12-06 10:46:15,IP Address,35.131.224.18,100,183,True,2022-12-06 10:46:15,R_WwjVYDI5QHdzC8x,,,,,43.6077,-83.9498,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,Seems like a good mix of racial fairness and keeping a high number of people out of jail,1982,Man,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$100,000 to $149,999"
2022-12-06 10:41:17,2022-12-06 10:46:38,IP Address,174.196.203.136,100,321,True,2022-12-06 10:46:39,R_2DXPqXdAiLmOFrh,,,,,42.3649,-71.0987,anonymous,EN,5 people who live far from court,5 Black people,,,,Option B,"It seemed a equitable split in favoring the black population, who are more burdened, while not overly prejudicing the white population",1955,Man,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$30,000 to $39,999"
2022-12-06 10:44:27,2022-12-06 10:47:01,IP Address,73.48.155.235,100,153,True,2022-12-06 10:47:01,R_2CPmFqm02Mmunag,,,,,37.3472,-120.6039,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,Should equal down the line,1979,Man,,Yes,White or Caucasian,Independent,,Democrat,Associates or technical degree,"$30,000 to $39,999"
2022-12-06 10:44:17,2022-12-06 10:47:04,IP Address,174.212.98.196,100,166,True,2022-12-06 10:47:04,R_3KAzVc7B2Y79b8J,,,,,36.0639,-86.7701,anonymous,EN,5 people who live far from court,5 Black people,,,Option E,,White people are generally higher on SES. I am making an assumption that white people live closer to the court because they can afford to do so and may have the $20 needed. Also living closer to court makes it easier for them to get there.,1959,Woman,,No,White or Caucasian,Independent,,Democrat,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$100,000 to $149,999"
2022-12-06 10:44:39,2022-12-06 10:47:11,IP Address,174.208.226.223,100,151,True,2022-12-06 10:47:11,R_yI9wAH3jYDPs8il,,,,,41.7467,-87.7207,anonymous,EN,5 people who live far from court,5 White people,,Option D,,,The reason that I chose scenario D is because it made the most sense by keeping the highest number of people out of jail.,1998,Man,,No,White or Caucasian,No preference,,,"Some college, but no degree","$60,000 to $69,999"
2022-12-06 10:43:59,2022-12-06 10:47:11,IP Address,50.225.11.67,100,192,True,2022-12-06 10:47:12,R_z87hJ25c9qagZa1,,,,,47.6176,-122.1424,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,"I didn't actually like any of the options as I think it should be need based, but barring that, I think 50/50 is inherently the fairest option.",1971,Man,,No,White or Caucasian,Independent,,Democrat,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$150,000 or more"
2022-12-06 10:45:12,2022-12-06 10:47:24,IP Address,71.233.101.138,100,132,True,2022-12-06 10:47:24,R_2EfO6Nur5A3lnXM,,,,,42.509,-71.1984,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,Black people live farther from court,1954,Man,,No,White or Caucasian,Democrat,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$100,000 to $149,999"
2022-12-06 10:43:26,2022-12-06 10:47:42,IP Address,173.89.0.165,100,256,True,2022-12-06 10:47:43,R_2zwGilMn0OaM6lp,,,,,43.014,-88.2783,anonymous,EN,5 people who live far from court,5 White people,,Option D,,,"Even though the rides are more expensive for white people, black people are often coming from lower income levels and jailed at disproportionate levels.  They should be helped at a higher percentage level.",1982,Woman,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$70,000 to $79,999"
2022-12-06 10:43:04,2022-12-06 10:48:01,IP Address,98.166.186.249,100,297,True,2022-12-06 10:48:02,R_C97CQYFSm7s8Z1L,,,,,36.9201,-76.2122,anonymous,EN,5 people who live far from court,5 White people,Option D,,,,Typically white people are higher earners and could afford the transportation costs. The study does not specify the demographics of who avoids jail.,1964,Man,,No,Black or African American,Democrat,,,Bachelor’s degree,"$30,000 to $39,999"
2022-12-06 10:40:53,2022-12-06 10:48:17,IP Address,68.175.33.118,100,443,True,2022-12-06 10:48:18,R_2txIC0f6gq3XWah,,,,,40.6208,-74.0426,anonymous,EN,5 people who live far from court,5 Black people,,,,Option D,Because the cost for blacks is more expensive than whites,1972,Man,,No,White or Caucasian,Republican,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$40,000 to $49,999"
2022-12-06 10:43:06,2022-12-06 10:48:31,IP Address,99.181.57.4,100,324,True,2022-12-06 10:48:31,R_a4winjwxJ2wiu8F,,,,,29.2866,-81.0869,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,"I preferred choice C because it was the most fair. Not only was it the most fair, a high amount of people were able to avoid jail with this decision (710). I felt comforted knowing that resources would be distributed equally and the result of that was the second most beneficial out of the chart data.",1998,Woman,,No,Black or African American,Democrat,,,Some high school or less,"$20,000 to $29,999"
2022-12-06 10:48:02,2022-12-06 10:49:57,IP Address,174.235.80.174,100,114,True,2022-12-06 10:49:58,R_1EX6cm9nHf9IuLA,,,,,35.2296,-80.843,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,I don’t think the color of your skin should matter if you need to go to court,1962,Woman,,No,White or Caucasian,Democrat,,,Associates or technical degree,"$60,000 to $69,999"
2022-12-06 10:47:59,2022-12-06 10:50:43,IP Address,45.3.72.77,100,163,True,2022-12-06 10:50:43,R_1C6Xhq5IRTy7uew,,,,,37.2532,-80.4347,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,I chose it because it was balanced and a high amount of people avoid jail.,2002,Man,,No,Black or African American,Democrat,,,"Some college, but no degree","$60,000 to $69,999"
2022-12-06 10:45:44,2022-12-06 10:50:50,IP Address,73.174.73.125,100,306,True,2022-12-06 10:50:51,R_3p4LATZ2HuodkVm,,,,,40.3052,-79.5418,anonymous,EN,5 people who live far from court,5 White people,,Option D,,,"Keeps the most people out of jail ",1966,Man,,No,White or Caucasian,Republican,,,High school diploma or GED,"$10,000 to $19,999"
2022-12-06 10:49:31,2022-12-06 10:51:31,IP Address,70.181.147.75,100,119,True,2022-12-06 10:51:31,R_1DnY5QDVgDRuI9r,,,,,33.2421,-117.3045,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,"I felt like it was an even distribution based on factors such as systemic racism, poverty, etc.",1984,Woman,,No,Asian,Democrat,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$90,000 to $99,999"
2022-12-06 10:49:09,2022-12-06 10:51:45,IP Address,73.80.207.157,100,155,True,2022-12-06 10:51:45,R_241qzdTiCDOxGpV,,,,,40.518,-74.8453,anonymous,EN,5 people who live far from court,5 White people,,Option A,,,resulted in fewer people ending up in jail,1950,Man,,No,White or Caucasian,Independent,,Democrat,Bachelor’s degree,"$40,000 to $49,999"
2022-12-06 10:49:26,2022-12-06 10:52:24,IP Address,172.58.171.21,100,178,True,2022-12-06 10:52:24,R_1pmSlXXMHKMj6AZ,,,,,28.3943,-81.3615,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,It keeps the most people out of jail and that is my nain objective with the $10000 budget.,1972,Man,,No,White or Caucasian,Independent,,Republican,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$50,000 to $59,999"
2022-12-06 10:49:37,2022-12-06 10:52:29,IP Address,73.43.109.59,100,172,True,2022-12-06 10:52:30,R_DhR8teNoyvFJLkB,,,,,33.7657,-84.2951,anonymous,EN,5 people who live far from court,5 White people,Option D,,,,The white people live the farthest and have to pay the most.,1972,Woman,,No,Black or African American,Democrat,,,Associates or technical degree,"$50,000 to $59,999"
2022-12-06 10:50:54,2022-12-06 10:52:34,IP Address,50.120.178.57,100,99,True,2022-12-06 10:52:34,R_22PPik4gw2p03ED,,,,,35.9645,-85.0546,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,"The highest number of jail avoidance ",1960,Man,,No,White or Caucasian,Republican,,,Bachelor’s degree,"$20,000 to $29,999"
2022-12-06 10:49:50,2022-12-06 10:52:55,IP Address,174.74.154.98,100,184,True,2022-12-06 10:52:56,R_3fpHCw2ghzuDgqf,,,,,33.3054,-111.7401,anonymous,EN,5 people who live far from court,5 Black people,,,Option D,,"While a large enough group of people will avoid jail with my choice, I would prefer a greater number of those farther away from the courthouse receive rides.",1972,Woman,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$50,000 to $59,999"
2022-12-06 10:50:45,2022-12-06 10:53:09,IP Address,192.240.59.181,100,143,True,2022-12-06 10:53:09,R_RDDIVw53DEG9C1j,,,,,38.0282,-86.4106,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,more people avoided jail,1960,Man,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$80,000 to $89,999"
2022-12-06 10:51:53,2022-12-06 10:53:15,IP Address,71.38.51.49,100,81,True,2022-12-06 10:53:15,R_BV8SUYHGhoTKmsx,,,,,36.1785,-115.3177,anonymous,EN,5 people who live far from court,5 Black people,,,,Option D,I chose the option that allows the most people to avoid jail,1995,Man,,No,White or Caucasian,Democrat,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$90,000 to $99,999"
2022-12-06 10:51:26,2022-12-06 10:53:27,IP Address,174.74.213.36,100,121,True,2022-12-06 10:53:28,R_2D0tECWBvLBgZev,,,,,33.6338,-112.2066,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,it seemed the fairest with getting the most people out of jail without favoring either side,1962,Woman,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$60,000 to $69,999"
2022-12-06 10:51:38,2022-12-06 10:53:39,IP Address,24.230.135.88,100,121,True,2022-12-06 10:53:39,R_1DSfSDXzktObubn,,,,,47.9264,-97.0674,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,Because it was 50/50,1965,Man,,No,White or Caucasian,Republican,,,Associates or technical degree,"$70,000 to $79,999"
2022-12-06 10:51:08,2022-12-06 10:53:42,IP Address,107.203.101.64,100,154,True,2022-12-06 10:53:43,R_1ika0Tri8rs0rGq,,,,,33.3683,-117.2333,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,It was the choice where the most people avoided jail.,1956,Woman,,No,White or Caucasian,Democrat,,,"Some college, but no degree","$30,000 to $39,999"
2022-12-06 10:50:22,2022-12-06 10:54:14,IP Address,152.97.218.57,100,232,True,2022-12-06 10:54:15,R_3QFczw2B7uMhjGm,,,,,35.7649,-85.6813,anonymous,EN,5 people who live far from court,5 Black people,,,Option E,,Minority groups are at a disadvantage. There are other scenarios and ways that help white people more disproportionately. I think it's more important for the money to help the disadvantaged in this scenario. They live further away and have a harder time traveling.,1983,Woman,,No,White or Caucasian,Democrat,,,High school diploma or GED,"$20,000 to $29,999"
2022-12-06 10:48:29,2022-12-06 10:54:20,IP Address,73.115.75.161,100,350,True,2022-12-06 10:54:20,R_qWJ0r7sd7oy54lz,,,,,29.7223,-95.6285,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,It shouldn't even matter if the cost will increase for the city. It should be Equal PERIOD.,1999,Man,,No,Black or African American,Democrat,,,High school diploma or GED,"$150,000 or more"
2022-12-06 10:51:18,2022-12-06 10:54:30,IP Address,76.149.235.112,100,191,True,2022-12-06 10:54:30,R_2SHb7S5aBxWLLLn,,,,,40.3942,-111.8483,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,"I think that the greatest number of people helped is the most important metric, but I also think white people living far from the court probably live in the suburbs. Realistically, they need less help.",1982,Woman,,No,White or Caucasian,Democrat,,,Associates or technical degree,"$20,000 to $29,999"
2022-12-06 10:29:25,2022-12-06 10:54:46,IP Address,172.58.142.151,100,1521,True,2022-12-06 10:54:47,R_216ZAOpujFqD6y0,,,,,41.804,-87.707,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,"it balances keeping a high number of people out of jail with racial equality ",1987,Woman,,No,White or Caucasian,Democrat,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$60,000 to $69,999"
2022-12-06 10:51:12,2022-12-06 10:55:10,IP Address,68.186.173.207,100,237,True,2022-12-06 10:55:11,R_cNOFx4PSsRNiIZH,,,,,38.1982,-92.6714,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,Results in an even distribution and the most people who benifit,1953,Man,,No,White or Caucasian,Independent,,Republican,Bachelor’s degree,"$70,000 to $79,999"
2022-12-06 10:51:38,2022-12-06 10:55:21,IP Address,75.174.108.142,100,222,True,2022-12-06 10:55:21,R_28SyRpU1NXZ6YRr,,,,,43.6138,-116.3972,anonymous,EN,5 people who live far from court,5 Black people,,,Option B,,White people can be poor. This option helps the most people.,1956,Woman,,No,White or Caucasian,Republican,,,Bachelor’s degree,"$20,000 to $29,999"
2022-12-06 10:54:34,2022-12-06 10:55:49,IP Address,172.59.64.123,100,74,True,2022-12-06 10:55:50,R_3J2yr7EuHnEyyza,,,,,30.2712,-81.7529,anonymous,EN,5 people who live far from court,5 Black people,,,Option B,,Most people would avoid jail.,2002,Man,,No,White or Caucasian,Independent,,Democrat,"Some college, but no degree","$100,000 to $149,999"
2022-12-06 10:54:10,2022-12-06 10:55:49,IP Address,168.221.161.61,100,99,True,2022-12-06 10:55:50,R_2sR5vsFosIDGA1o,,,,,25.7738,-80.3584,anonymous,EN,5 people who live far from court,5 Black people,,,Option D,,"Since the Black population is already disadvantaged due to the fact that they live farther, it’s fair to give them greater priority and access to free rides",1966,Man,,Yes,White or Caucasian,Republican,,,High school diploma or GED,"$30,000 to $39,999"
2022-12-06 10:53:32,2022-12-06 10:56:09,IP Address,209.122.10.82,100,157,True,2022-12-06 10:56:09,R_Te1eOD2AB2uG4Zr,,,,,40.745,-75.3199,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,The money should be distributed equally among the population regarless of where they live or who they are.,1962,Woman,,Yes,White or Caucasian,Republican,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$20,000 to $29,999"
2022-12-06 10:51:03,2022-12-06 10:56:36,IP Address,172.242.41.128,100,332,True,2022-12-06 10:56:36,R_22Lz5nO43Fj4czQ,,,,,32.842,-82.7159,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,"I think that the demographics should be split equally. They are both inside of the city limits. So the cost should be the same based on this information. It would be different if the scenario was outside of the city limits. I would then allocate more funds to the whites because it would cause more for them to come into the city. ",1979,Woman,,No,Black or African American,Democrat,,,Associates or technical degree,"$30,000 to $39,999"
2022-12-06 10:54:28,2022-12-06 10:56:49,IP Address,72.49.220.100,100,140,True,2022-12-06 10:56:50,R_3CWoUIu9NDYf3KB,,,,,39.0735,-84.3674,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,Helps the most people,1984,Man,,No,Black or African American,Democrat,,,Bachelor’s degree,"$50,000 to $59,999"
2022-12-06 10:54:39,2022-12-06 10:57:27,IP Address,99.166.79.205,100,168,True,2022-12-06 10:57:28,R_2w63sxU8t7TbxFV,,,,,32.7572,-96.7611,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,To be fair between both group.,1975,Woman,,No,Black or African American,No preference,,,High school diploma or GED,"Less than $10,000"
2022-12-06 10:57:08,2022-12-06 10:58:38,IP Address,38.15.36.66,100,89,True,2022-12-06 10:58:38,R_sHABa1iBMSJSMVj,,,,,40.4961,-105.0002,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,"Because it's equally distributed, and therefore fair",1997,Man,,No,Prefer not to say,Democrat,,,Bachelor’s degree,"$20,000 to $29,999"
2022-12-06 10:56:26,2022-12-06 10:59:32,IP Address,172.58.217.96,100,186,True,2022-12-06 10:59:33,R_3e8rXAVm60FLcR9,,,,,41.8233,-71.441,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,"The funds are divided equally among the races, and an outcome had the 2nd highest amount of people avoid jail time. ",1995,Man,,No,White or Caucasian,Independent,,Republican,Bachelor’s degree,"$50,000 to $59,999"
2022-12-06 10:54:05,2022-12-06 10:59:39,IP Address,72.238.4.135,100,334,True,2022-12-06 10:59:40,R_2cBHy0WsePgWuao,,,,,28.5815,-81.485,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,"equal rights ",1980,Man,,No,Black or African American,Independent,,Democrat,Bachelor’s degree,"$30,000 to $39,999"
2022-12-06 10:57:17,2022-12-06 11:00:10,IP Address,99.23.242.171,100,173,True,2022-12-06 11:00:11,R_27rioKr3jw4z451,,,,,34.1394,-118.266,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,Black people live farther and they already make a disproportionate number of people in jail,1953,Man,,Yes,White or Caucasian,Independent,,Democrat,Bachelor’s degree,"$150,000 or more"
2022-12-06 10:59:04,2022-12-06 11:00:32,IP Address,73.26.56.175,100,87,True,2022-12-06 11:00:32,R_p64ik9UGgfuuE7v,,,,,35.0776,-106.1872,anonymous,EN,5 people who live far from court,5 Black people,,,Option B,,More people were helped with this choice.,1963,Woman,,No,White or Caucasian,Independent,,Republican,Bachelor’s degree,"$100,000 to $149,999"
2022-12-06 10:59:27,2022-12-06 11:01:13,IP Address,75.40.24.179,100,105,True,2022-12-06 11:01:13,R_5u2AEmVoPJsyyd3,,,,,32.5607,-84.8573,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,the one wher more people avoid jail,1954,Man,,No,White or Caucasian,Republican,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$50,000 to $59,999"
2022-12-06 10:58:18,2022-12-06 11:01:46,IP Address,73.138.208.150,100,208,True,2022-12-06 11:01:46,R_24qtKAgWmg9T7HA,,,,,25.9823,-80.1405,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,It is most fair with an equal split,1963,Man,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$50,000 to $59,999"
2022-12-06 10:58:00,2022-12-06 11:02:00,IP Address,75.38.182.29,100,240,True,2022-12-06 11:02:00,R_sLmLwkY8Ne8WB7b,,,,,42.5686,-83.0668,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,"Despite the differences in cost, it only seem right to divide the ride share budget equally. ",1964,Man,,No,Black or African American,Democrat,,,"Some college, but no degree","$30,000 to $39,999"
2022-12-06 10:59:54,2022-12-06 11:02:33,IP Address,71.65.101.18,100,158,True,2022-12-06 11:02:33,R_1C3EwuA52DRTRmp,,,,,39.5082,-84.3987,anonymous,EN,5 people who live far from court,5 Black people,,,,Option B,"Because Black people's cost is more than white people 3 white people is the same price as 2 black people, so you need to even it based on price not on quantity of people.",1997,Woman,,No,Black or African American,Democrat,,,"Some college, but no degree","Less than $10,000"
2022-12-06 10:59:15,2022-12-06 11:02:59,IP Address,75.184.45.51,100,224,True,2022-12-06 11:03:00,R_ugnGYMqFL3VvdQZ,,,,,35.0276,-78.9709,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,"With that figure, it would help the greatest number of people. I didn't care about whether they were black or white or whether they lived close to the courthouse or far away. The money should be used for the MOST good. ",1956,Woman,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$90,000 to $99,999"
2022-12-06 11:01:14,2022-12-06 11:03:42,IP Address,172.58.140.17,100,148,True,2022-12-06 11:03:43,R_d6lOBmadcBdV0iZ,,,,,41.7697,-87.6985,anonymous,EN,5 people who live far from court,5 White people,,Option B,,,"It sounds like white people could benefit more, but even though black people live closer, some may still need a free ride to court.",1980,Woman,,No,White or Caucasian,Republican,,,Associates or technical degree,"$60,000 to $69,999"
2022-12-06 11:02:53,2022-12-06 11:04:06,IP Address,99.53.203.214,100,72,True,2022-12-06 11:04:06,R_8H6loodu2uHQhmp,,,,,32.7255,-96.6233,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,more people survived,1962,Woman,,No,White or Caucasian,Independent,,Democrat,High school diploma or GED,"$10,000 to $19,999"
2022-12-06 11:01:08,2022-12-06 11:04:14,IP Address,98.250.242.105,100,186,True,2022-12-06 11:04:14,R_2t56WfzlCMLaZRA,,,,,42.5029,-83.1021,anonymous,EN,5 people who live far from court,5 Black people,,,,Option B,Blacks have more issues getting to the court house than white people,1969,Man,,No,Black or African American,Democrat,,,High school diploma or GED,"$20,000 to $29,999"
2022-12-06 10:59:06,2022-12-06 11:04:30,IP Address,99.144.118.78,100,323,True,2022-12-06 11:04:30,R_3qIfOgBx93TmqSb,,,,,37.3897,-122.0832,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,C was at the intersection of competing priorities: it balanced support to whites and blacks matching the local population ratio while also maximizing the total number of people supported.,1955,Man,,No,White or Caucasian,Democrat,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$100,000 to $149,999"
2022-12-06 11:01:56,2022-12-06 11:04:43,IP Address,98.29.204.85,100,166,True,2022-12-06 11:04:43,R_DHU5jjumXDH6YOl,,,,,39.7531,-84.2507,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,I would think a 50/50 spilt would make the most sense.,1968,Man,,No,Black or African American,Democrat,,,Bachelor’s degree,"$60,000 to $69,999"
2022-12-06 11:02:11,2022-12-06 11:05:18,IP Address,24.254.205.200,100,186,True,2022-12-06 11:05:18,R_2Vlj0YaDxesZsSx,,,,,36.8558,-76.0042,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,Even number of whites and blacks won't go to jail,1957,Man,,No,White or Caucasian,Republican,,,High school diploma or GED,"$90,000 to $99,999"
2022-12-06 11:02:03,2022-12-06 11:05:22,IP Address,75.189.235.48,100,198,True,2022-12-06 11:05:23,R_REOYcmsYxNBdEbL,,,,,35.0597,-79.0058,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,"Regardless of how much it cost for the ride, the people who need to arrive at the courthouse are black or white. It should not make a difference of the race or the cost, so I chose to distribute it evenly.",1962,Woman,,No,American Indian/Native American or Alaska Native,Republican,,,Associates or technical degree,"$100,000 to $149,999"
2022-12-06 11:03:40,2022-12-06 11:05:24,IP Address,98.165.73.154,100,103,True,2022-12-06 11:05:24,R_YXsMsXlT1DQJ6rD,,,,,33.508,-112.0995,anonymous,EN,5 people who live close to court,5 Black people,,,Option A,,They need it more,1964,Man,,Yes,White or Caucasian,Democrat,,,High school diploma or GED,"$40,000 to $49,999"
2022-12-06 11:01:48,2022-12-06 11:05:31,IP Address,104.174.120.229,100,222,True,2022-12-06 11:05:31,R_3FLkW1nRYuf2p3X,,,,,34.0138,-118.4405,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,Everybody will get an equal chance to a free ride,1957,Woman,,No,White or Caucasian,Republican,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$70,000 to $79,999"
2022-12-06 11:00:58,2022-12-06 11:05:31,IP Address,73.141.243.233,100,273,True,2022-12-06 11:05:32,R_2AWOgsD33rsLASS,,,,,40.0172,-75.0883,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,I think it is unfair to disadvantage a class of people for financial reasons. The money should be split evenly,1950,Man,,No,White or Caucasian,Democrat,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$100,000 to $149,999"
2022-12-06 11:04:21,2022-12-06 11:05:49,IP Address,76.116.66.46,100,88,True,2022-12-06 11:05:50,R_SJNjUqsCtLiEYSZ,,,,,40.7182,-74.0476,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,It allowed for the most people to avoid jail,1970,Man,,Yes,White or Caucasian,Democrat,,,Bachelor’s degree,"$30,000 to $39,999"
2022-12-06 11:02:38,2022-12-06 11:06:01,IP Address,172.58.72.178,100,203,True,2022-12-06 11:06:02,R_1i505VpXWFbg5mT,,,,,40.7849,-111.9338,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,"The decision should be fair and divided, not favoring anyone.",1963,Man,,No,White or Caucasian,Republican,,,"Some college, but no degree","$90,000 to $99,999"
2022-12-06 11:05:47,2022-12-06 11:07:14,IP Address,73.189.186.35,100,87,True,2022-12-06 11:07:15,R_ZHTpeWZeWku1UAh,,,,,37.3372,-121.798,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,"it helps people from both long and far distances, it's more equitable.",1983,Man,,No,"White or Caucasian,Asian,Native Hawaiian or Other Pacific Islander",Independent,,Democrat,Bachelor’s degree,"$150,000 or more"
2022-12-06 11:04:40,2022-12-06 11:08:27,IP Address,76.184.249.111,100,226,True,2022-12-06 11:08:27,R_1pAVhxCoa4Sgd3H,,,,,33.1371,-96.7488,anonymous,EN,5 people who live far from court,5 Black people,,,Option D,,because black people live farther away and have less resources to spend on rides. Some white people might stay pretty close to the courthouse and may be able to walk,1973,Woman,,No,Asian,Independent,,Democrat,Bachelor’s degree,"$150,000 or more"
2022-12-06 11:05:43,2022-12-06 11:08:49,IP Address,50.90.252.31,100,186,True,2022-12-06 11:08:50,R_3CE3bas2j8A2wSP,,,,,39.7932,-86.2132,anonymous,EN,5 people who live far from court,5 Black people,,,Option E,,"I chose that option because while on the one hand I would prefer to be totally egalitarian, it is fact that black people face systemic injustice much more often than those who are white and are afford certain privelages. So I made the choice that helped the most black people. ",1985,Non-binary,,No,American Indian/Native American or Alaska Native,Other,socialist,,"Some college, but no degree","Less than $10,000"
